notice_date,year,month,year_month,line_key,line_name,location_direction,notice_tsr_count,distinct_tsr_count
2026-05-03,2026,05,2026-05,FTM,Fremantle Line,Unknown,4,4
2026-05-03,2026,05,2026-05,JTM,Joondalup Line,Unknown,4,4
2026-05-03,2026,05,2026-05,MTM,Midland Line,Unknown,5,5
2026-05-03,2026,05,2026-05,TTM,Thornlie Line,Unknown,1,1
2026-05-03,2026,05,2026-05,UNCLASSIFIED,Unclassified,Unknown,2,2
2026-05-10,2026,05,2026-05,CTM,City / Central Area,Unknown,1,1
2026-05-10,2026,05,2026-05,FTM,Fremantle Line,Unknown,4,4
2026-05-10,2026,05,2026-05,JTM,Joondalup Line,Unknown,4,4
2026-05-10,2026,05,2026-05,MTM,Midland Line,Unknown,5,5
2026-05-10,2026,05,2026-05,TTM,Thornlie Line,Unknown,1,1
2026-05-10,2026,05,2026-05,UNCLASSIFIED,Unclassified,Unknown,2,2
2026-05-17,2026,05,2026-05,CTM,City / Central Area,Unknown,1,1
2026-05-17,2026,05,2026-05,FTM,Fremantle Line,Unknown,4,4
2026-05-17,2026,05,2026-05,JTM,Joondalup Line,Unknown,4,4
2026-05-17,2026,05,2026-05,MTM,Midland Line,Unknown,5,5
2026-05-17,2026,05,2026-05,TTM,Thornlie Line,Unknown,1,1
2026-05-17,2026,05,2026-05,UNCLASSIFIED,Unclassified,Unknown,2,2
2026-05-24,2026,05,2026-05,CTM,City / Central Area,Unknown,1,1
2026-05-24,2026,05,2026-05,FTM,Fremantle Line,Unknown,3,3
2026-05-24,2026,05,2026-05,JTM,Joondalup Line,Unknown,4,4
2026-05-24,2026,05,2026-05,MTM,Midland Line,Unknown,5,5
2026-05-24,2026,05,2026-05,TTM,Thornlie Line,Unknown,1,1
2026-05-24,2026,05,2026-05,UNCLASSIFIED,Unclassified,Unknown,2,2
2026-05-31,2026,05,2026-05,CTM,City / Central Area,Unknown,1,1
2026-05-31,2026,05,2026-05,FTM,Fremantle Line,Unknown,3,3
2026-05-31,2026,05,2026-05,JTM,Joondalup Line,Unknown,4,4
2026-05-31,2026,05,2026-05,MTM,Midland Line,Unknown,5,5
2026-05-31,2026,05,2026-05,TTM,Thornlie Line,Unknown,1,1
2026-05-31,2026,05,2026-05,UNCLASSIFIED,Unclassified,Unknown,2,2
2026-06-07,2026,06,2026-06,CTM,City / Central Area,Unknown,1,1
2026-06-07,2026,06,2026-06,FTM,Fremantle Line,Unknown,3,3
2026-06-07,2026,06,2026-06,JTM,Joondalup Line,Unknown,4,4
2026-06-07,2026,06,2026-06,MTM,Midland Line,Unknown,5,5
2026-06-07,2026,06,2026-06,TTM,Thornlie Line,Unknown,1,1
2026-06-07,2026,06,2026-06,UNCLASSIFIED,Unclassified,Unknown,2,2
2026-06-14,2026,06,2026-06,CTM,City / Central Area,Unknown,1,1
2026-06-14,2026,06,2026-06,FTM,Fremantle Line,Unknown,3,3
2026-06-14,2026,06,2026-06,JTM,Joondalup Line,Unknown,4,4
2026-06-14,2026,06,2026-06,MTM,Midland Line,Unknown,4,4
2026-06-14,2026,06,2026-06,TTM,Thornlie Line,Unknown,1,1
2026-06-14,2026,06,2026-06,UNCLASSIFIED,Unclassified,Unknown,2,2
2026-06-21,2026,06,2026-06,CTM,City / Central Area,Unknown,1,1
2026-06-21,2026,06,2026-06,FTM,Fremantle Line,Unknown,3,3
2026-06-21,2026,06,2026-06,JTM,Joondalup Line,Unknown,4,4
2026-06-21,2026,06,2026-06,MTM,Midland Line,Unknown,4,4
2026-06-21,2026,06,2026-06,TTM,Thornlie Line,Unknown,1,1
2026-06-21,2026,06,2026-06,UNCLASSIFIED,Unclassified,Unknown,2,2
2026-06-28,2026,06,2026-06,CTM,City / Central Area,Unknown,1,1
2026-06-28,2026,06,2026-06,FTM,Fremantle Line,Unknown,3,3
2026-06-28,2026,06,2026-06,JTM,Joondalup Line,Unknown,4,4
2026-06-28,2026,06,2026-06,MTM,Midland Line,Unknown,4,4
2026-06-28,2026,06,2026-06,TTM,Thornlie Line,Unknown,1,1
2026-06-28,2026,06,2026-06,UNCLASSIFIED,Unclassified,Unknown,2,2
