tsr_master_id,first_seen_notice_date,last_seen_notice_date,weeks_seen,is_active,resolved_date,line_key,line_name,location_direction,affected_area,latest_location,latest_line_section,latest_distance_km,location_from_km,location_to_km,latest_stn_no,latest_max_speed,date_imposed_raw,date_imposed_normalised,latest_reason_raw,latest_reason_group,latest_date_cancelled_raw,latest_date_cancelled,master_fingerprint,row_quality,normalisation_notes
3001,2023-11-12,2025-03-02,58,0,2025-03-02,MTM,Midland Line,Unknown,MTMDN 7.900km - 8.150km,MTMDN,MTMDN,7.900km - 8.150km,7.9,8.15,20-02-125,80km/h,,,27-Mar-20 Turnout,Turnout / points,Indefinite,2025-03-02,7287574c2b996b8af2e5501a4ee2cd1a631e0d31c1b0c4b9ccc59e5957304414,repaired,strategy=text_line; direction_not_inferred
3002,2023-11-12,2025-01-05,55,0,2025-01-05,MTM,Midland Line,Unknown,MTMUP 0.717km - 1.625km,MTMUP,MTMUP,0.717km - 1.625km,0.717,1.625,21-09-156,60km/h,,,28-Sep-21 Noise Mitigation,Noise mitigation,Indefinite,2025-01-05,6859fff46aa8cdbbea5c4e50a8aef65521626cb9b5208ffe7f322ce07d9ba47a,repaired,strategy=text_line; direction_not_inferred
3003,2023-11-12,2024-01-14,10,0,2024-01-14,MTM,Midland Line,Unknown,MTMUP 8.1000km - 8.2000km,MTMUP,MTMUP,8.1000km - 8.2000km,8.1,8.2,20-04-053,80km/h,,,31-Jan-22 Turnout,Turnout / points,Indefinite,2024-01-14,b75f964746a405648cb518f1efd6bcd71feca3f9e31b6cbd0f6c8a8ece293c45,repaired,strategy=text_line; direction_not_inferred
3004,2023-11-12,2024-05-12,26,0,2024-05-12,MTM,Midland Line,Unknown,MTMDN 11.9300km - 12.3150km,MTMDN,MTMDN,11.9300km - 12.3150km,11.93,12.315,23-01-125,40km/h,,,23-Jan-23 Track Geometry,Track geometry,11/05/2024,2024-05-11,35ed1e1f09ada8d9a437392cc0ebb2221191604b1a22e37749c81a0ce5755ce6,repaired,strategy=text_line; direction_not_inferred
3005,2023-11-12,2023-11-12,1,0,2023-11-12,MTM,Midland Line,Unknown,MTMDN 9.5600km - 9.6800km,MTMDN,MTMDN,9.5600km - 9.6800km,9.56,9.68,23-10-020,60km/h,,,3-Oct-23 Track Geometry,Track geometry,TBC,2023-11-12,019a513a8e6e17d4a0c2e1f041bf7b28975b6f00b181a4ea74246da36adabaa0,repaired,strategy=text_line; direction_not_inferred
3006,2023-11-12,2023-11-26,3,0,2023-11-26,MTM,Midland Line,Unknown,MTMDN 0.7400km - 1.3000km,MTMDN,MTMDN,0.7400km - 1.3000km,0.74,1.3,23-10-167,40km/h,,,23-Oct-23 Track Geometry,Track geometry,TBC,2023-11-26,ce484e1453ee3b91b510de18c167807556c288baf9bf3a621f38694c3826014d,repaired,strategy=text_line; direction_not_inferred
3007,2023-11-12,2024-09-15,42,0,2024-09-15,JTM,Joondalup Line,Unknown,JTMDM 25.848km - 25.960km,JTMDM,JTMDM,25.848km - 25.960km,25.848,25.96,20-04-157,80km/h,,,21-Apr-20 Turnout,Turnout / points,Indefinite,2024-09-15,f1e31570e548632ae435602005a557b333628b40ca2caa4703ce5d67f7af5b7f,repaired,strategy=text_line; direction_not_inferred
3008,2023-11-12,2023-11-12,1,0,2023-11-12,JTM,Joondalup Line,Unknown,JTMDN 19.1500km - 20.1500km 2 1 - 0 6 - 0 2 4,JTMDN,JTMDN,19.1500km - 20.1500km 2 1 - 0 6 - 0 2 4,19.15,20.15,,80km/h,,,03-June-21 Turnout,Turnout / points,Indefinite,2023-11-12,24eca2919236b9f264c8066e07ea2ea2947158e141ecdc6dac26297f1347b5c1,repaired,strategy=text_line; direction_not_inferred
3009,2023-11-12,2026-03-08,116,0,2026-03-08,JTM,Joondalup Line,Unknown,JTMUP 19.150km - 20.150km,JTMUP,JTMUP,19.150km - 20.150km,19.15,20.15,22-01-042,80km/h,,,17-Sep-21 Turnout,Turnout / points,Indefinite,2026-03-08,6c024b53c7ab104f16b444b2ee287d4369663d1b9fca5cc015d125410e4aa196,repaired,strategy=text_line; direction_not_inferred
3010,2023-11-12,2024-01-07,9,0,2024-01-07,JTM,Joondalup Line,Unknown,JTMDN 32.6200km - 32.7500km,JTMDN,JTMDN,32.6200km - 32.7500km,32.62,32.75,22-10-148,60km/h,,,25-Oct-22 Points Fault,Turnout / points,TBC,2024-01-07,c750939ca201e10f5dffcdacaf46dbcc9368bb1dc5e0f4f6326d950b53399273,repaired,strategy=text_line; direction_not_inferred
3011,2023-11-12,2025-10-05,50,0,2025-10-05,UNCLASSIFIED,Unclassified,Unknown,Beyond Service 40.747km -,Beyond Service,Beyond Service,40.747km -,40.747,40.747,21-08-024,60km/h,,,5-Aug-21 Signals,Signals / train control,Indefinite,2025-10-05,640ae38510ea08ba1d4c4eee118b942a9a6a8b0f116f49837937cec1b328a607,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
3012,2023-11-12,2023-11-19,2,0,2023-11-19,ATM,Armadale Line,Unknown,40.8740km ATMUP 16.8200km - 17.0000km 40.8740km ATMUP 16.8200km - 17.0000km,40.8740km ATMUP 16.8200km - 17.0000km,40.8740km ATMUP 16.8200km - 17.0000km,40.8740km ATMUP 16.8200km - 17.0000km,16.82,40.874,21-10-155,60km/h,,,29-Oct-21 Track Geometry,Track geometry,20/11/2023,2023-11-20,a5fc0763351bec5a9a47553de3a598500f7539f567b07a2d437f51b478989935,repaired,strategy=text_line; direction_not_inferred
3013,2023-11-12,2023-11-26,3,0,2023-11-26,ATM,Armadale Line,Unknown,ATMUP 19.2940km - 19.5070km,ATMUP,ATMUP,19.2940km - 19.5070km,19.294,19.507,22-04-139,40km/h,,,22-Apr-22 Miscellaneous,Other / review required,Indefinite,2023-11-26,87dfa6ea1cc24a72176ecb0b979d861090cf39930640742f7e44a962d3e25ed7,repaired,strategy=text_line; direction_not_inferred
3014,2023-11-12,2023-11-12,1,0,2023-11-12,ATM,Armadale Line,Unknown,ATMUP 9.8800km - 10.1900km,ATMUP,ATMUP,9.8800km - 10.1900km,9.88,10.19,23-10-115,40km/h,,,17-Oct-23 Ballast / Formation TBC Public Transport Authority  WEEKLY NOTICE No. 45 4,Ballast / formation,,2023-11-12,374d3198035929d610eda66d224a9fb32f50046aa12189bd0c8d0eb1328727b7,repaired,strategy=text_line; direction_not_inferred
3028,2023-11-19,2024-01-28,11,0,2024-01-28,MTM,Midland Line,Unknown,MTMDN 9.5600km - 9.6800km,MTMDN,MTMDN,9.5600km - 9.6800km,9.56,9.68,23-11-053,40km/h,,,6-Nov-23 Track Geometry,Track geometry,TBC,2024-01-28,76623ca213f80a4c604fd273408a9ec614795edd09b7f66b8b34976e208bf41e,repaired,strategy=text_line; direction_not_inferred
3030,2023-11-19,2024-06-30,32,0,2024-06-30,JTM,Joondalup Line,Unknown,JTMDN 19.1500km - 20.1500km 2 1 - 0 6 - 0 24,JTMDN,JTMDN,19.1500km - 20.1500km 2 1 - 0 6 - 0 24,19.15,20.15,,80km/h,,,03-Jun-21 Turnout,Turnout / points,Indefinite,2024-06-30,6e3a69c26c11d915a038b240ded03b43d51cdfb0c0064cfbf8ee33bf96a0f4a2,repaired,strategy=text_line; direction_not_inferred
3036,2023-11-19,2023-11-19,1,0,2023-11-19,ATM,Armadale Line,Unknown,ATMUP 9.8800km - 10.1900km,ATMUP,ATMUP,9.8800km - 10.1900km,9.88,10.19,23-10-115,40km/h,,,17-Oct-23 Ballast / Formation TBC Public Transport Authority  WEEKLY NOTICE No. 46 4,Ballast / formation,,2023-11-19,829d6652de51877fc9ffff99ed6bafabca913f91fa7b0316bf65f4bb52574aa4,repaired,strategy=text_line; direction_not_inferred
3039,2023-11-26,2024-07-21,34,0,2024-07-21,FTM,Fremantle Line,Unknown,40.8740km FTMUP 9.5800KM - 9.5800km 40.8740km FTMUP 9.5800KM - 9.5800km,40.8740km FTMUP 9.5800KM - 9.5800km,40.8740km FTMUP 9.5800KM - 9.5800km,40.8740km FTMUP 9.5800KM - 9.5800km,9.58,40.874,21-02-108,75km/h,,,15-Feb-21 Pedestrian Crossing Issue,Level crossing / pedestrian crossing,Indefinite,2024-07-21,3c29089c8b024b1d0bee20fa258622d2ace06673c97e6a0bc526142395890d11,repaired,strategy=text_line; direction_not_inferred
3056,2023-11-26,2025-06-29,12,0,2025-06-29,ATM,Armadale Line,Unknown,ATMUP 16.8200km - 17.000km,ATMUP,ATMUP,16.8200km - 17.000km,16.82,16.82,21-10-155,60km/h,,,29-Oct-21 Track Geometry,Track geometry,TBD,2025-06-29,70ba40cc5eb3de4375379996652337ca7cd177c3334e6f8c209cfd81c8b728a1,repaired,strategy=text_line; direction_not_inferred
3058,2023-11-26,2023-11-26,1,0,2023-11-26,ATM,Armadale Line,Unknown,ATMUP 9.8800km - 10.1900km,ATMUP,ATMUP,9.8800km - 10.1900km,9.88,10.19,23-10-115,40km/h,,,17-Oct-23 Ballast / Formation TBC Public Transport Authority  WEEKLY NOTICE No. 47 4,Ballast / formation,,2023-11-26,f226aaaf7367907e2d23ef1a266a4bb3f7ddda7eff829e9fca23aa3f09f10314,repaired,strategy=text_line; direction_not_inferred
3068,2023-12-03,2024-01-14,7,0,2024-01-14,FTM,Fremantle Line,Unknown,FTMUP 14.8800km - 15.2780km,FTMUP,FTMUP,14.8800km - 15.2780km,14.88,15.278,23-11-184,40km/h,,,29-Nov-23 Track Geometry,Track geometry,TBC,2024-01-14,e79afc5efaa3311c24ceb079c2fa0ce5b033b8dac28a9ac60b85d456ccd0b7af,repaired,strategy=text_line; direction_not_inferred
3074,2023-12-03,2024-08-25,38,0,2024-08-25,MTM,Midland Line,Unknown,MTMDN 0.660km - 1.300km,MTMDN,MTMDN,0.660km - 1.300km,0.66,1.3,23-11-181,40km/h,,,29-Nov-23 Track Geometry,Track geometry,TBD,2024-08-25,fef362a110f71e6ecd7875a32432cc1aba285b4926a533cf5b12b2a594a1656e,repaired,strategy=text_line; direction_not_inferred
3080,2023-12-03,2023-12-03,1,0,2023-12-03,ATM,Armadale Line,Unknown,ATMUP 19.2940km - 19.5070km,ATMUP,ATMUP,19.2940km - 19.5070km,19.294,19.507,22-04-139,40km/h,,,22-Apr-22 Miscellaneous Indefinite Public Transport Authority  WEEKLY NOTICE No. 48 4,Other / review required,,2023-12-03,4d17d2c562e00c206e75b07d1ba7a3e9e98e6953963a5d08d2b5c6c02c28c6f4,repaired,strategy=text_line; direction_not_inferred
3102,2023-12-10,2023-12-10,1,0,2023-12-10,ATM,Armadale Line,Unknown,ATMUP 19.2940km - 19.5070km,ATMUP,ATMUP,19.2940km - 19.5070km,19.294,19.507,22-04-139,40km/h,,,22-Apr-22 Miscellaneous Indefinite Public Transport Authority  WEEKLY NOTICE No. 49 4,Other / review required,,2023-12-10,0fe7cd2fc8dd6dcf2addd59861c26973150b362d07cc3f3204a6aebeb986729b,repaired,strategy=text_line; direction_not_inferred
3124,2023-12-17,2023-12-17,1,0,2023-12-17,ATM,Armadale Line,Unknown,ATMUP 19.2940km - 19.5070km,ATMUP,ATMUP,19.2940km - 19.5070km,19.294,19.507,22-04-139,40km/h,,,22-Apr-22 Miscellaneous Indefinite Public Transport Authority  WEEKLY NOTICE No. 50 4,Other / review required,,2023-12-17,a99a78f0e22da622366bd6fb952cf334194cc82da09a6a6d0ac94ee43f7bbcb9,repaired,strategy=text_line; direction_not_inferred
3146,2023-12-24,2023-12-24,1,0,2023-12-24,ATM,Armadale Line,Unknown,ATMUP 19.2940km - 19.5070km,ATMUP,ATMUP,19.2940km - 19.5070km,19.294,19.507,22-04-139,40km/h,,,22-Apr-22 Miscellaneous Indefinite Public Transport Authority  WEEKLY NOTICE No. 51 4,Other / review required,,2023-12-24,b51f77004c734d477b5aa563fbc848b26756f316bfe9c1d6ba61e81bad5df3b7,repaired,strategy=text_line; direction_not_inferred
3168,2023-12-31,2023-12-31,1,0,2023-12-31,ATM,Armadale Line,Unknown,ATMUP 19.2940km - 19.5070km,ATMUP,ATMUP,19.2940km - 19.5070km,19.294,19.507,22-04-139,40km/h,,,22-Apr-22 Miscellaneous Indefinite Public Transport Authority  WEEKLY NOTICE No. 52 4,Other / review required,,2023-12-31,3d69a61b3268a5fc69d9f7caaefbc5f73bc45008381af1e8fe78ee417c1544ad,repaired,strategy=text_line; direction_not_inferred
3179,2024-01-07,2024-01-07,1,0,2024-01-07,MTM,Midland Line,Unknown,MTMDN 7.900km - 8.150km,MTMDN,MTMDN,7.900km - 8.150km,7.9,8.15,29-11-181,80km/h,,,27-Mar-20 Turnout,Turnout / points,Indefinite,2024-01-07,7cdf5ba79c5172497323ed290d8131dc02b16c87271e7284e323dab1553292e0,repaired,strategy=text_line; direction_not_inferred
3190,2024-01-07,2024-01-07,1,0,2024-01-07,ATM,Armadale Line,Unknown,ATMUP 19.2940km - 19.5070km,ATMUP,ATMUP,19.2940km - 19.5070km,19.294,19.507,22-04-139,40km/h,,,22-Apr-22 Miscellaneous Indefinite Public Transport Authority  WEEKLY NOTICE No. 1 4,Other / review required,,2024-01-07,407672dfbc1e57332143f693a2d5b89b5279cc7b578e101af20eec302b4a7981,repaired,strategy=text_line; direction_not_inferred
3195,2024-01-14,2024-01-21,2,0,2024-01-21,FTM,Fremantle Line,Unknown,FTMUP 1.4500km - 1.9300km,FTMUP,FTMUP,1.4500km - 1.9300km,1.45,1.93,23-10-140,20km/h,,,19-Oct-23 Points Fault 01/0282024,Turnout / points,,2024-01-21,b0c04f25ef8fe3f1e9b46d7efa392e6e1f53a581581c683c57c45977e7be750a,repaired,strategy=text_line; direction_not_inferred
3198,2024-01-14,2024-02-04,4,0,2024-02-04,FTM,Fremantle Line,Unknown,FTMUP & DM 6.9500km - 7.1700km,FTMUP & DM,FTMUP & DM,6.9500km - 7.1700km,6.95,7.17,24-01-036,60km/h,,,08-Jan-24 Points Fault,Turnout / points,25/01/2024,2024-01-25,85ffe689bccbaf2b26cd0c8caeafb226052c12cdca71c51ecfd4f75db89776de,repaired,strategy=text_line; direction_not_inferred
3199,2024-01-14,2024-02-04,4,0,2024-02-04,FTM,Fremantle Line,Unknown,FTMUP 14.8800km - 15.2780km,FTMUP,FTMUP,14.8800km - 15.2780km,14.88,15.278,24-01-038,30km/h,,,09-Jan-24 Track Geometry,Track geometry,TBC,2024-02-04,c56dbda5b994b7ee1425f34062b606d67856e53174f6bbdb5887164cbe4bb528,repaired,strategy=text_line; direction_not_inferred
3200,2024-01-14,2024-01-14,1,0,2024-01-14,FTM,Fremantle Line,Unknown,FTMDM 319 / Subiaco,FTMDM 319 / Subiaco,FTMDM 319 / Subiaco,,,,24-01-066,40km/h,,,11-Jan-24 Points Fault,Turnout / points,TBC,2024-01-14,3c324647e6015da41d76793122e5879bab48cc44b90983f7fbc8a1cf128b4e1b,repaired,strategy=text_line; no_numeric_chainage_supplied; direction_not_inferred
3201,2024-01-14,2024-01-14,1,0,2024-01-14,FTM,Fremantle Line,Unknown,FTMDM 225 / McIver,FTMDM 225 / McIver,FTMDM 225 / McIver,,,,24-01-067,20km/h,,,11-Jan-24 Points Fault,Turnout / points,TBC,2024-01-14,5af37b671677daeecba12ad73b509d5fcf8af94f7eeb881d97722ea1549ec1dc,repaired,strategy=text_line; no_numeric_chainage_supplied; direction_not_inferred
3202,2024-01-14,2024-01-14,1,0,2024-01-14,FTM,Fremantle Line,Unknown,FTMDM 225 / Claisebrook,FTMDM 225 / Claisebrook,FTMDM 225 / Claisebrook,,,,24-01-068,20km/h,,,11-Jan-24 Points Fault,Turnout / points,TBC,2024-01-14,8783818a6a30c73acd457fa5300d9b7f13fcc330f0ae550f0a2e967d53668a07,repaired,strategy=text_line; no_numeric_chainage_supplied; direction_not_inferred
3221,2024-01-21,2024-02-25,6,0,2024-02-25,FTM,Fremantle Line,Unknown,FTMDM 4.8900km - 5.3200km,FTMDM,FTMDM,4.8900km - 5.3200km,4.89,5.32,24-01-066,40km/h,,,11-Jan-24 Points Fault,Turnout / points,01/04/2024,2024-04-01,c645831bdc114889bd46f867bb7d8c594fe61ccba30eb18180ec5b676a08e4a9,repaired,strategy=text_line; direction_not_inferred
3222,2024-01-21,2024-01-21,1,0,2024-01-21,FTM,Fremantle Line,Unknown,FTMDM 0.8480km - 1.3690km,FTMDM,FTMDM,0.8480km - 1.3690km,0.848,1.369,24-01-106,20km/h,,,16-Jan-24 Points Fault,Turnout / points,TBC,2024-01-21,2d1c688f6b0fdd599cf40253dd0e5d0fc6d307eab3c6d21204072899a264035d,repaired,strategy=text_line; direction_not_inferred
3223,2024-01-21,2024-01-21,1,0,2024-01-21,FTM,Fremantle Line,Unknown,FTMDM 18.4250km - 18.5970km,FTMDM,FTMDM,18.4250km - 18.5970km,18.425,18.597,24-01-112,40km/h,,,16-Jan-24 Turnout,Turnout / points,TBC,2024-01-21,36fd2330ecd53f97d19fd651ebcfbefb8934effdf6b15af769fff10523637569,repaired,strategy=text_line; direction_not_inferred
3229,2024-01-21,2024-01-28,2,0,2024-01-28,MTM,Midland Line,Unknown,MTMDN 8.1000km - 8.2000km,MTMDN,MTMDN,8.1000km - 8.2000km,8.1,8.2,24-11-109,20km/h,,,16-Jan-24 Turnout,Turnout / points,TBC,2024-01-28,7599bb740041d85876651b829a3b3e08d8268e676a71eedee3e74ba0b759c9f5,repaired,strategy=text_line; direction_not_inferred
3234,2024-01-21,2024-01-21,1,0,2024-01-21,ATM,Armadale Line,Unknown,ATMUP 19.2940km - 19.5070km,ATMUP,ATMUP,19.2940km - 19.5070km,19.294,19.507,22-04-139,40km/h,,,22-Apr-22 Miscellaneous 3,Other / review required,Indefinite,2024-01-21,e306416c8ce353a855cdbbf0ceb5d724a7dae11419e68a35003b525e6495b2ee,repaired,strategy=text_line; direction_not_inferred
3238,2024-01-28,2024-02-04,2,0,2024-02-04,UNCLASSIFIED,Unclassified,Unknown,TBCTBD by FTMUP 0.1600km - 0.6700km,TBCTBD by FTMUP,TBCTBD by FTMUP,0.1600km - 0.6700km,0.16,0.67,22-10-158,30km/h,,,27-Oct-22 Structural Integrity Civil,Structures / bridge,,2024-02-04,5151c46a56e6be9553fb6f041d94f4e368b155884b6c00b27f4a69d61fd12038,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
3239,2024-01-28,2024-02-04,2,0,2024-02-04,UNCLASSIFIED,Unclassified,Unknown,Civil FTMUP 1.4500km - 1.9300km,Civil FTMUP,Civil FTMUP,1.4500km - 1.9300km,1.45,1.93,23-10-140,20km/h,,,19-Oct-23 Points Fault,Turnout / points,30/01/2024,2024-01-30,aa71e2748f634d197c2ec7c4c93d248cc7de918e00b6d7f07fdf230fbd76c405,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
3244,2024-01-28,2024-02-18,4,0,2024-02-18,FTM,Fremantle Line,Unknown,FTMDM 0.8480km - 1.3690km,FTMDM,FTMDM,0.8480km - 1.3690km,0.848,1.369,24-01-106,20km/h,,,16-Jan-24 Points Fault March 2024,Turnout / points,,2024-02-18,1ad3756944ea707262da3bd7e1f220b95b7c557f8926584593573ffb0aade33f,repaired,strategy=text_line; direction_not_inferred
3245,2024-01-28,2024-02-18,4,0,2024-02-18,FTM,Fremantle Line,Unknown,FTMDM 18.4250km - 18.5970km,FTMDM,FTMDM,18.4250km - 18.5970km,18.425,18.597,24-01-112,40km/h,,,16-Jan-24 Turnout 06/02/2024,Turnout / points,,2024-02-18,9d8c6fca4f95e32208181ec256b52deba17d521434c56fc335a6a513643f3147,repaired,strategy=text_line; direction_not_inferred
3255,2024-01-28,2024-10-13,20,0,2024-10-13,UNCLASSIFIED,Unclassified,Unknown,ARMUP 16.820km - 17.000km,ARMUP,ARMUP,16.820km - 17.000km,16.82,16.82,21-10-155,60km/h,,,29-Oct-21 Track Geometry,Track geometry,TBD,2024-10-13,aaf63b1ad66c5aec565b853d32536a5170f25282bbad8539cb631e6e6f55b420,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
3256,2024-01-28,2024-02-18,3,0,2024-02-18,UNCLASSIFIED,Unclassified,Unknown,RRP Scope ATMUP 19.2940km - 19.5070km,RRP Scope ATMUP,RRP Scope ATMUP,19.2940km - 19.5070km,19.294,19.507,22-04-139,40km/h,,,22-Apr-22 Miscellaneous of Work,Other / review required,,2024-02-18,d72dfe98258578e54d1b29f42e5620635c8055e04e54d504441bc6c106849bab,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
3272,2024-02-04,2025-02-23,50,0,2025-02-23,MTM,Midland Line,Unknown,MTMUP 8.100km - 8.200km,MTMUP,MTMUP,8.100km - 8.200km,8.1,8.2,24-01-252,80km/h,,,30-Jan-24 Turnout,Turnout / points,Indefinite,2025-02-23,301eb765d03f758dcb9d9bde10df9f0f859ac9604515a096877c97051584ed22,repaired,strategy=text_line; direction_not_inferred
3276,2024-02-04,2024-02-18,3,0,2024-02-18,JTM,Joondalup Line,Unknown,JTMDN 15.8250km - 15.9520km,JTMDN,JTMDN,15.8250km - 15.9520km,15.825,15.952,24-01-197,20km/h,,,25-Jan-24 Rail Internal Defect,Rail internal defect,TBC,2024-02-18,5ae4d0014df82e0cef81b01ed44033bb7087e965483d77a8896ad0e5d85718cb,repaired,strategy=text_line; direction_not_inferred
3277,2024-02-04,2024-02-04,1,0,2024-02-04,JTM,Joondalup Line,Unknown,JTMUP 0.8350km - 0.9070km,JTMUP,JTMUP,0.8350km - 0.9070km,0.835,0.907,24-01-220,20km/h,,,26-Jan-24 Points Fault,Turnout / points,TBC,2024-02-04,b78eefa03d9056b92efffcb9ea7c94913714ee1240fa09f923364d8213fadc99,repaired,strategy=text_line; direction_not_inferred
3282,2024-02-11,2024-02-18,2,0,2024-02-18,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 0.6700km,FTMUP,FTMUP,0.1600km - 0.6700km,0.16,0.67,22-10-158,30km/h,,,27-Oct-22 Structural Integrity TBC by Civil,Structures / bridge,,2024-02-18,6ec2387b4886f92dc4694e9dead580f70aadfc1c03bba9177054af7492a7e285,repaired,strategy=text_line; direction_not_inferred
3283,2024-02-11,2024-02-18,2,0,2024-02-18,FTM,Fremantle Line,Unknown,FTMUP 1.4500km - 1.9300km,FTMUP,FTMUP,1.4500km - 1.9300km,1.45,1.93,23-10-140,20km/h,,,19-Oct-23 Points Fault,Turnout / points,30/01/2024,2024-01-30,c389d0508c43da3aa311083ea4c41b6ba26669f3e0ab50f64336a8fe7791fe43,repaired,strategy=text_line; direction_not_inferred
3285,2024-02-11,2024-04-14,8,0,2024-04-14,FTM,Fremantle Line,Unknown,FTMUP 14.8800km - 15.2780km,FTMUP,FTMUP,14.8800km - 15.2780km,14.88,15.278,24-01-050,40km/h,,,09-Jan-24 Track Geometry,Track geometry,31/05/2024,2024-05-31,b4b37c668775be37b29445e9518716519ae61865af0aa0bf9d620f58b725539f,repaired,strategy=text_line; direction_not_inferred
3300,2024-02-11,2024-02-18,2,0,2024-02-18,UNCLASSIFIED,Unclassified,Unknown,Ultrasonic Defect RRP Scope ATMUP 9.8800km - 10.1900km,Ultrasonic Defect RRP Scope ATMUP,Ultrasonic Defect RRP Scope ATMUP,9.8800km - 10.1900km,9.88,10.19,23-10-115,40km/h,,,17-Oct-23,Other / review required,,2024-02-18,85c4c25d466175c001377ce05c762fcd86dc42a25b143a9b767ae0793a43281e,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
3326,2024-02-25,2024-02-25,1,0,2024-02-25,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 0.6700km,FTMUP,FTMUP,0.1600km - 0.6700km,0.16,0.67,22-10-158,30km/h,18/02/2024,2024-02-18,27-Oct-22 Structural Integrity TBC by Civil,Structures / bridge,,2024-02-25,736da2821a4eb6b047f0b3e8153a13f4e8eb783adfd88277cba77d3f04930f89,repaired,strategy=text_line; direction_not_inferred
3328,2024-02-25,2024-02-25,1,0,2024-02-25,UNCLASSIFIED,Unclassified,Unknown,TBC FTMUP 14.8800km - 15.2780km,TBC FTMUP,TBC FTMUP,14.8800km - 15.2780km,14.88,15.278,24-01-050,40km/h,,,09-Jan-24 Track Geometry,Track geometry,TBC,2024-02-25,a02a5c7ff6889a09f320d7809101326a93648663c36481147b31a1c416c2b1b8,repaired,strategy=text_line; line_not_inferred; direction_not_inferred
3330,2024-02-25,2024-02-25,1,0,2024-02-25,FTM,Fremantle Line,Unknown,FTMDM 18.4250km - 18.5970km,FTMDM,FTMDM,18.4250km - 18.5970km,18.425,18.597,24-01-112,40km/h,,,16-Jan-24 Turnout 01/04/2024,Turnout / points,,2024-02-25,e132cadcf4ce6f31fbefd98b6ce34bf17ed2b7ea7fb3426eb357298b61b07ce6,repaired,strategy=text_line; direction_not_inferred
3331,2024-02-25,2024-03-31,3,0,2024-03-31,FTM,Fremantle Line,Unknown,FTMDM 6.9500km - 7.1700km,FTMDM,FTMDM,6.9500km - 7.1700km,6.95,7.17,24-02-068,40km/h,,,08-Feb-24 Points Fault,Turnout / points,08/04/2024,2024-04-08,4626c21f60e69a6fa62d56e8ef4d8b606f674f76c065f2309de0c1054627523b,repaired,strategy=text_line; direction_not_inferred
3332,2024-02-25,2024-03-17,4,0,2024-03-17,FTM,Fremantle Line,Unknown,FTMDM 6.9500km - 7.1700km N/A,FTMDM,FTMDM,6.9500km - 7.1700km N/A,6.95,7.17,,40km/h,,,08-Feb-24 Points Fault,Turnout / points,08/04/2024,2024-04-08,8ac51975152dda04060ae192bde146c3a2bdd2294f2b73e30aaa2aedcc212594,repaired,strategy=text_line; direction_not_inferred
3333,2024-02-25,2024-03-17,4,0,2024-03-17,FTM,Fremantle Line,Unknown,FTMUP 10.1250km - 10.6680km,FTMUP,FTMUP,10.1250km - 10.6680km,10.125,10.668,24-02-067,40km/h,,,08-Feb-24 Track Geometry,Track geometry,TBC,2024-03-17,c3d49ea37ec1840db2a11eaac77b3ee701417e721749e4caae0554a30fb8f974,repaired,strategy=text_line; direction_not_inferred
3334,2024-02-25,2024-04-21,7,0,2024-04-21,FTM,Fremantle Line,Unknown,24/04/2024 FTMUP 20.7650km - 20.8500km,24/04/2024 FTMUP,24/04/2024 FTMUP,20.7650km - 20.8500km,20.765,20.85,24-02-153,20km/h,,,14-Feb-24 Points Fault,Turnout / points,,2024-04-21,c9680093887fed9874d74a30bb6948c9e65e987a9148a47995e811dff6dc7825,repaired,strategy=text_line; direction_not_inferred
3340,2024-02-25,2024-02-25,1,0,2024-02-25,MTM,Midland Line,Unknown,MTMDN 13.2300km - 13.4000km N/A,MTMDN,MTMDN,13.2300km - 13.4000km N/A,13.23,13.4,,60km/h,,,02-Feb-24 Rail Internal Defect,Rail internal defect,12/03/2024,2024-03-12,d79a54d9a1b840f933a78b8c3a9921c0cfd836df475dc9c71015a5b6d59e69e5,repaired,strategy=text_line; direction_not_inferred
3341,2024-02-25,2024-02-25,1,0,2024-02-25,MTM,Midland Line,Unknown,MTMUP 4.1740km - 4.4690km,MTMUP,MTMUP,4.1740km - 4.4690km,4.174,4.469,24-02-185,45km/h,,,19-Feb-24 New Turnout,Turnout / points,TBC,2024-02-25,c6aa856b83eb600b909faca70c6270abe0367ec499a104b0b4cf9dcc846bb9ac,repaired,strategy=text_line; direction_not_inferred
3348,2024-03-03,2024-04-14,6,0,2024-04-14,FTM,Fremantle Line,Unknown,FTMUP 0.1600km - 0.6700km,FTMUP,FTMUP,0.1600km - 0.6700km,0.16,0.67,22-10-158,30km/h,,,27-Oct-22 Structural Integrity TBD by Civil,Structures / bridge,,2024-04-14,d62e9654cb353627670d244c5ed1b0cfc5c6fdc50c9160a3d7eba096e143d60b,repaired,strategy=text_line; direction_not_inferred
