tsr_record_id,tsr_master_id,notice_date,location,line_section,distance_km,stn_no,max_speed,date_imposed,reason,date_cancelled,source_pdf,source_url,source_page,source_row_number
7943,7776,2026-01-04,JTMDN,JTMDN,25.630km- 25.960km,,80km/h,,Ultrasonic Defect,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,27
7944,7860,2026-01-04,JTMUP 27.000,JTMUP 27.000,27.390km,,60km/h,20/01/2026,Ballast/Formation,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,28
7945,2,2026-01-04,,,,,,,25-12-093,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,29
7946,5298,2026-01-04,FTMUP,FTMUP,6.950km - 7.170km,,40km/h,,Rail Internal Defect,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,30
7947,6896,2026-01-04,FTMDN,FTMDN,6.800km - 7.1700km,,30km/h,,Structural Integrity,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,31
7948,2,2026-01-04,,,,,,,24-09-007,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,32
7949,7740,2026-01-04,FTMUP,FTMUP,0.1600km - 0.281 km,,30km/h,,Rail Surface Defect,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,33
7950,7239,2026-01-04,FTMDN,FTMDN,19.039km - 19.750km,,40km/h,,Rail Surface Defect,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,34
7951,2,2026-01-04,,,,,,,25-08-069,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,35
7952,7702,2026-01-04,FTMUP,FTMUP,19.440km - 19.793km,,40km/h,,Rail Surface Defect,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,36
7953,7829,2026-01-04,FTMUP,FTMUP,14.510km - 14.670km,,30km/h,01/03/2026,Rail Surface Defect,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,37
7954,2,2026-01-04,,,,,,,25-11-113,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,38
7955,7626,2026-01-04,CTMDN,CTMDN,1.872km - 1.872km,,10km/h,01/03/2026,Turnout,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,39
7956,7872,2026-01-04,FTMUP,FTMUP,4.748km - 4.920km,,40km/h,,Platform Gap,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,40
7957,2,2026-01-04,,,,,,,21-12-040,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,41
7958,6907,2026-01-04,TTMUP,TTMUP,01.450km - 02.550km,,90km/h,,New Rail,,Weekly Notice No. 1 Week Commencing 4th January 2026__af45d5d1b5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 1 Week Commencing 4th January 2026.pdf?ver=xyNkMwzWWhw9FseAOyp-Lg%3d%3d,3,42
7959,2,2026-01-11,,,,,,,STN No.,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,1
7960,2,2026-01-11,,,,,,,Cancelled,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,2
7961,3902,2026-01-11,Beyond Service,Beyond Service,21.012km- 26.000km,,20km/h,,Pedestrian Crossing,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,3
7962,5290,2026-01-11,Beyond Service,Beyond Service,40.747km - 40.874km,,60km/h,,Signals,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,4
7963,2,2026-01-11,,,,,,,21-08-024,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,5
7964,3916,2026-01-11,MTMDN,MTMDN,7.900km - 8.150km,,80km/h,,Permanent TSR,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,6
7965,5305,2026-01-11,MTMUP,MTMUP,8.100km - 8.200km,,80km/h,,Turnout,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,7
7966,2,2026-01-11,,,,,,,24-06-128,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,8
7967,7565,2026-01-11,MTMDN,MTMDN,13.591km - 13.695km,,20km/h,01/02/2026,Turnout,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,9
7968,6878,2026-01-11,MTMDN,MTMDN,0.660km - 0.800km,,60km/h,,Noise Mitigation,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,10
7969,2,2026-01-11,,,,,,,24-09-124,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,11
7970,6880,2026-01-11,MTMUP,MTMUP,0.660km - 0.950km,,40km/h,,Rail Surface Defect,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,12
7971,7605,2026-01-11,MTMDN,MTMDN,9.182km - 9.650km,,30km/h,01/02/2026,Rail Surface Defect,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,13
7972,2,2026-01-11,,,,,,,25-09-041,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,14
7973,7607,2026-01-11,MTMUP,MTMUP,9.548km - 9.360km,,30km/h,01/02/2026,Rail Surface Defect,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,15
7974,5310,2026-01-11,JTMDN,JTMDN,19.150km - 20.150km,,80km/h,,Turnout,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,16
7975,2,2026-01-11,,,,,,,21-06-024,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,17
7976,5311,2026-01-11,JTMUP,JTMUP,19.150km - 20.150km,,80km/h,,Turnout,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,18
7977,5314,2026-01-11,JTMUP,JTMUP,8.689km - 8.989km,,80km/h,,Track Geometry,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,19
7978,2,2026-01-11,,,,,,,24-03-137,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,20
7979,7776,2026-01-11,JTMDN,JTMDN,25.630km - 25.960km,,80km/h,,Turnout,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,21
7980,6887,2026-01-11,JTMUP,JTMUP,40.537km - 40.430km,,40km/h,,Rail Internal Defect,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,22
7981,2,2026-01-11,,,,,,,25-02-164,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,23
7982,6890,2026-01-11,JTMUP,JTMUP,40.660km - 40.420km,,40km/h,,Turnout,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,24
7983,6892,2026-01-11,JTMUP,JTMUP,40.429km - 40.660km,,40km/h,,Rail Surface Defect,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,25
7984,2,2026-01-11,,,,,,,24-10-073,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,26
7985,7776,2026-01-11,JTMDN,JTMDN,25.630km- 25.960km,,80km/h,,Ultrasonic Defect,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,27
7986,7860,2026-01-11,JTMUP 27.000,JTMUP 27.000,27.390km,,60km/h,20/01/2026,Ballast/Formation,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,28
7987,2,2026-01-11,,,,,,,25-12-093,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,29
7988,5298,2026-01-11,FTMUP,FTMUP,6.950km - 7.170km,,40km/h,,Rail Internal Defect,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,30
7989,6896,2026-01-11,FTMDN,FTMDN,6.800km - 7.1700km,,30km/h,,Structural Integrity,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,31
7990,2,2026-01-11,,,,,,,24-09-007,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,32
7991,7740,2026-01-11,FTMUP,FTMUP,0.1600km - 0.281 km,,30km/h,,Rail Surface Defect,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,33
7992,7702,2026-01-11,FTMUP,FTMUP,19.440km - 19.793km,,40km/h,,Rail Surface Defect,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,34
7993,2,2026-01-11,,,,,,,21-11-091,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,35
7994,7829,2026-01-11,FTMUP,FTMUP,14.510km - 14.670km,,30km/h,01/03/2026,Rail Surface Defect,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,36
7995,7626,2026-01-11,CTMDN,CTMDN,1.872km - 1.872km,,10km/h,01/03/2026,Turnout,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,37
7996,2,2026-01-11,,,,,,,25-07-133,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,38
7997,6907,2026-01-11,TTMUP,TTMUP,01.450km - 02.550km,,90km/h,,New Rail,,Weekly Notice No. 2 Week Commencing 11th January 2026__4d217b5315.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 2 Week Commencing 11th January 2026.pdf?ver=qa_PjHMj5oQvVAKq-hSOTw%3d%3d,3,39
7998,2,2026-01-18,,,,,,,STN No.,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,1
7999,2,2026-01-18,,,,,,,Cancelled,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,2
8000,3902,2026-01-18,Beyond Service,Beyond Service,21.012km- 26.000km,,20km/h,,Pedestrian Crossing,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,3
8001,5290,2026-01-18,Beyond Service,Beyond Service,40.747km - 40.874km,,60km/h,,Signals,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,4
8002,2,2026-01-18,,,,,,,21-08-024,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,5
8003,3916,2026-01-18,MTMDN,MTMDN,7.900km - 8.150km,,80km/h,,Permanent TSR,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,6
8004,5305,2026-01-18,MTMUP,MTMUP,8.100km - 8.200km,,80km/h,,Turnout,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,7
8005,2,2026-01-18,,,,,,,24-06-128,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,8
8006,7565,2026-01-18,MTMDN,MTMDN,13.591km - 13.695km,,20km/h,01/02/2026,Turnout,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,9
8007,6878,2026-01-18,MTMDN,MTMDN,0.660km - 0.800km,,60km/h,,Noise Mitigation,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,10
8008,2,2026-01-18,,,,,,,24-09-124,,Weekly Notice No. 3 Week Commencing 18th January 2026__905d9e6603.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/2026/January/Weekly Notice No. 3 Week Commencing 18th January 2026.pdf?ver=3p0TGrl4-h8LWluM7sBIcg%3d%3d,3,11
