source_pdf_id,notice_date,filename,url,status,tsr_table_count,tsr_row_count,rejected_row_count,artifact_row_count,extraction_strategy,last_error
126,2021-04-10,Weekly Notice No.14 Week Ending 10th April 2021__a5861e7f25.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/004 April/Weekly Notice No.14 Week Ending 10th April 2021.pdf?ver=KG6pfNQy2enQU1UiMznhdg%3d%3d,processed,2,18,0,0,table_lines:1;text_line:1,
127,2021-04-17,Weekly Notice No.15 Week Ending 17th April 2021__3fa385f90c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/004 April/Weekly Notice No.15 Week Ending 17th April 2021.pdf?ver=achcTEddffrGnopDKfjZ4A%3d%3d,processed,2,18,0,0,table_lines:1;text_line:1,
128,2021-04-24,Weekly Notice No.16 Week Ending 24th April 2021__783ab6002f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/004 April/Weekly Notice No.16 Week Ending 24th April 2021.pdf?ver=i8Csztx2X9FNtH8cn2lakw%3d%3d,processed,2,15,0,0,table_lines:1;text_line:1,
129,2021-05-01,Weekly Notice No.17 Week Ending 01 May 2021__1cdad09467.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/005 May/Weekly Notice No.17 Week Ending 01 May 2021.pdf?ver=MshCh6QRF-WSzrKpurLTsQ%3d%3d,processed,2,15,0,0,table_lines:1;text_line:1,
130,2021-05-08,Weekly Notice No.18 Week Ending 08 May 2021__7facc2ffaa.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/005 May/Weekly Notice No.18 Week Ending 08 May 2021.pdf?ver=Y4X1a6oZlnCBAG4-75J__w%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
131,2021-05-15,Weekly Notice No.19 Week Ending 15 May 2021__74ba9bb169.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/005 May/Weekly Notice No.19 Week Ending 15 May 2021.pdf?ver=M0gTMC4GQsqllEi_og5c_A%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
132,2021-05-22,Weekly Notice No. 20 Week Ending 22 May 2021__0c72abac5c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/005 May/Weekly Notice No. 20 Week Ending 22 May 2021.pdf?ver=iKaB5KuzGpyT-ZeY6-wLBg%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
133,2021-05-29,Weekly Notice No. 21 Week Ending 29 May 2021__7a913fb1ca.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/005 May/Weekly Notice No. 21 Week Ending 29 May 2021.pdf?ver=oGnbf5bClol2CzezSiUpaw%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
134,2021-06-12,Weekly Notice No. 23 Week Ending 12 June 2021__e8c79b1847.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/006 June/Weekly Notice No. 23 Week Ending 12 June 2021.pdf?ver=r49rtSuobB_M1p3nh34_6A%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
135,2021-06-19,Weekly Notice No. 24 Week Ending 19 June 2021__dc75dd6c00.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/006 June/Weekly Notice No. 24 Week Ending 19 June 2021.pdf?ver=UovtAr1MNFZsay809pbeNQ%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
136,2021-06-26,Weekly Notice No. 25 Week Ending 26 June 2021__a7adc63332.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/006 June/Weekly Notice No. 25 Week Ending 26 June 2021.pdf?ver=6nOaz7005rjkuiFmxU9dUA%3d%3d,processed,1,16,0,0,text_line:1,
137,2021-07-03,Weekly Notice No. 26 Week Ending 3 July 2021__8ef04e4a0b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/007 July/Weekly Notice No. 26 Week Ending 3 July 2021.pdf?ver=EZIgk2loKQJNG8MtL3835Q%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
138,2021-07-10,Weekly Notice No. 27 Week Ending 10 July 2021__9b3077247a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/007 July/Weekly Notice No. 27 Week Ending 10 July 2021.pdf?ver=EoCGXFr--rKO4_ID143xXA%3d%3d,processed,2,15,0,0,table_lines:1;text_line:1,
139,2021-07-17,Weekly Notice No. 28 Week Ending 17 July 2021__a10c8f9cfb.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/007 July/Weekly Notice No. 28 Week Ending 17 July 2021.pdf?ver=OFYNpiQNasX6m71EvrE7wg%3d%3d,processed,2,15,0,0,table_lines:1;text_line:1,
140,2021-07-24,Weekly Notice No. 29 Week Ending 24 July 2021__e34fd80271.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/007 July/Weekly Notice No. 29 Week Ending 24 July 2021.pdf?ver=kXrJQqg2lQdV4QeuyvM-mQ%3d%3d,processed,2,20,0,0,table_lines:1;text_line:1,
141,2021-07-31,Weekly Notice No. 30 Week Ending 31 July 2021__8e22079e4a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/007 July/Weekly Notice No. 30 Week Ending 31 July 2021.pdf?ver=I11q7ChGxkGyObaJrivFAQ%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
142,2021-08-07,Weekly Notice No. 31 Week Ending 7 August 2021__14c07f7f14.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/008 August/Weekly Notice No. 31 Week Ending 7 August 2021.pdf?ver=v1t37JJkG8ta4cIgO6yUkA%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
143,2021-08-14,Weekly Notice No. 32 Week Ending 14 August 2021__727d2b3df1.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/008 August/Weekly Notice No. 32 Week Ending 14 August 2021.pdf?ver=U8AJ41IyElKKPgOeR_ESWA%3d%3d,processed,2,18,0,0,table_lines:1;text_line:1,
144,2021-08-21,Weekly Notice No. 33 Week Ending 21 August 2021__9c06893893.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/008 August/Weekly Notice No. 33 Week Ending 21 August 2021.pdf?ver=3ip1fwGCcdOdlhyvaQXWRA%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
145,2021-08-28,Weekly Notice No. 34 Week Ending 28 August 2021__9005f92de0.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/008 August/Weekly Notice No. 34 Week Ending 28 August 2021.pdf?ver=MFjEygcPo1WVsl9rZU6xrg%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
146,2021-09-04,Weekly Notice No. 35 Week Ending 4 September 2021__43fa04f769.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/009 September/Weekly Notice No. 35 Week Ending 4 September 2021.pdf?ver=u-t2yL5GRpdcgIp9u_0A3A%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
147,2021-09-11,Weekly Notice No. 36 Week Ending 11 September 2021__f864f83e6b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/009 September/Weekly Notice No. 36 Week Ending 11 September 2021.pdf?ver=STJx_9aLK-wmq7kypA6Ixw%3d%3d,processed,2,17,0,0,table_lines:1;text_line:1,
148,2021-09-18,Weekly Notice No. 37 Week Ending 18 September 2021__65d514bad4.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/009 September/Weekly Notice No. 37 Week Ending 18 September 2021.pdf?ver=7apt3eITpEOQLSPWPOU0CA%3d%3d,processed,1,17,0,0,text_line:1,
149,2021-09-25,Weekly Notice No. 38 Week Ending 25 September 2021__4d01965c0f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/009 September/Weekly Notice No. 38 Week Ending 25 September 2021.pdf?ver=mKTaErsi4V7Hwj8RnPVdgw%3d%3d,processed,1,17,0,0,text_line:1,
150,2021-10-02,Weekly Notice No. 39 Week Ending 2 October 2021__d816798efb.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/010 October/Weekly Notice No. 39 Week Ending 2 October 2021.pdf?ver=fWjfAdIrSefPRWG1mEzoTg%3d%3d,processed,1,17,0,0,text_line:1,
151,2021-10-09,Weekly Notice No. 40 Week Ending 9 October 2021__0ca0acde5e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/010 October/Weekly Notice No. 40 Week Ending 9 October 2021.pdf?ver=fMCpEYFsym2FWj4k4NwPQA%3d%3d,processed,1,20,0,0,text_line:1,
152,2021-10-23,Weekly Notice No. 42 Week Ending 23 October 2021__31fbb17247.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/010 October/Weekly Notice No. 42 Week Ending 23 October 2021.pdf?ver=ApS9V9ICbNZKJihvNcUQug%3d%3d,processed,1,17,0,0,text_line:1,
153,2021-10-30,Weekly Notice No. 43 Week Ending 30 October 2021__032ad461f4.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/010 October/Weekly Notice No. 43 Week Ending 30 October 2021.pdf?ver=pgVDXVf-9M6xH4AG-XnfYw%3d%3d,processed,1,17,0,0,text_line:1,
154,2021-11-06,Weekly Notice No. 44 Week Ending 6 November 2021__bd02ae9da7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/011 November/Weekly Notice No. 44 Week Ending 6 November 2021.pdf?ver=IQ9d7_W0Jt-O_LB4tq1EsQ%3d%3d,processed,1,19,0,0,text_line:1,
155,2021-11-13,Weekly Notice No. 45 Week Ending 13 November 2021__8a1c5a8800.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/011 November/Weekly Notice No. 45 Week Ending 13 November 2021.pdf?ver=tZ2Pv2ITduKq8mnuArdaHA%3d%3d,processed,1,21,0,0,text_line:1,
156,2021-11-20,Weekly Notice No. 46 Week Ending 20 November 2021__0b6f58b740.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/011 November/Weekly Notice No. 46 Week Ending 20 November 2021.pdf?ver=UXzX3MwZJTavmEVsNanIBg%3d%3d,processed,2,21,0,0,table_lines:1;text_line:1,
157,2021-11-27,Weekly Notice No. 47 Week Ending 27 November 2021__c3e8af152e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/011 November/Weekly Notice No. 47 Week Ending 27 November 2021.pdf?ver=jOylmP6bckb25bqltKXxyw%3d%3d,processed,2,21,0,0,table_lines:1;text_line:1,
158,2021-12-04,Weekly Notice No. 48 Week Ending 4 December 2021__fb44248681.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/012 December/Weekly Notice No. 48 Week Ending 4 December 2021.pdf?ver=v10XVQKhYUQJWnxwkJMj-Q%3d%3d,processed,2,17,0,0,table_lines:1;text_line:1,
159,2021-12-11,Weekly Notice No. 49 Week Ending 11 December 2021__6571a22d6d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Previous Weekly Notice/012 December/Weekly Notice No. 49 Week Ending 11 December 2021.pdf?ver=TAxGUzZbcyumlXsTyGbqPA%3d%3d,processed,1,0,0,0,table_lines:1,
160,2021-12-25,Weekly Notice No. 51 Week Ending 25 December 2021__a3b8a683fd.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2021/Weekly Notice No. 51 Week Ending 25 December 2021.pdf?ver=FI87BzMEiEOeEguaC63lJg%3d%3d,processed,2,17,0,0,table_lines:1;text_line:1,
161,2022-01-29,Weekly Notice No. 4 Week Ending 29 Jan 2022__7c80a4415f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/1. Jan 22/Weekly Notice No. 4 Week Ending 29 Jan 2022.pdf?ver=bBlpRxmtmdmi3lh9sA_yig%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
162,2022-02-05,Weekly Notice No. 5 Week Ending 5 Feb 2022__44bccccbd7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/2. Feb 22/Weekly Notice No. 5 Week Ending 5 Feb 2022.pdf?ver=PnvxHBRV8vj_BisLoOWO9Q%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
163,2022-02-12,Weekly Notice No. 6 Week Ending 12 Feb 2022__120d4ca349.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/2. Feb 22/Weekly Notice No. 6 Week Ending 12 Feb 2022.pdf?ver=7TPYcoxDJyR6dzJyrqfy6Q%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
164,2022-02-19,Weekly Notice No. 7 Week Ending 19 Feb 2022__ce5321f8fd.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/2. Feb 22/Weekly Notice No. 7 Week Ending 19 Feb 2022.pdf?ver=zON_EKaHtv-k7_LxqM2O7w%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
165,2022-02-26,Weekly Notice No. 8 Week Ending 26 Feb 2022__d8dff92b00.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/2. Feb 22/Weekly Notice No. 8 Week Ending 26 Feb 2022.pdf?ver=sRJtVi_qhszc-53zffTRdw%3d%3d,processed,2,20,0,0,table_lines:1;text_line:1,
166,2022-03-05,Weekly Notice No. 9 Week Ending 5 Mar 2022__5249d2ccaf.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/3. March/Weekly Notice No. 9 Week Ending 5 Mar 2022.pdf?ver=6D2MFq9iypN2L9SIZNIgqQ%3d%3d,processed,2,20,0,0,table_lines:1;text_line:1,
167,2022-03-12,Weekly Notice No. 10 Week Ending 12 Mar 2022__9b3d55501f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/3. March/Weekly Notice No. 10 Week Ending 12 Mar 2022.pdf?ver=2IANQBm0DdraUr-i-qL8_w%3d%3d,processed,2,20,0,0,table_lines:1;text_line:1,
168,2022-03-19,Weekly Notice No. 11 Week Ending 19 Mar 2022__b793c4f3f9.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/3. March/Weekly Notice No. 11 Week Ending 19 Mar 2022.pdf?ver=avOKryZeyMWYantLyZju6Q%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
169,2022-04-02,Weekly Notice No. 13 Week Ending 2 Apr 2022__b508015ec8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/4. April/Weekly Notice No. 13 Week Ending 2 Apr 2022.pdf?ver=XrqbY56B_Cl5cW4EgiyybQ%3d%3d,processed,2,19,0,0,table_lines:1;text_line:1,
170,2022-04-09,Weekly Notice No. 14Week Ending 9 Apr 2022__09973d552b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/4. April/Weekly Notice No. 14Week Ending 9 Apr 2022.pdf?ver=X-iCD7-zP9kqSnfXFXZ82w%3d%3d,processed,2,17,0,0,table_lines:1;text_line:1,
171,2022-04-16,Weekly Notice No. 15 Week Ending 16 Apr 2022__fbbd392e63.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/4. April/Weekly Notice No. 15 Week Ending 16 Apr 2022.pdf?ver=djtu9C2Xk9osFiXfhc5EHQ%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
172,2022-04-30,Weekly Notice No. 17 Week Ending 30 Apr 2022__eb3e9660ae.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/4. April/Weekly Notice No. 17 Week Ending 30 Apr 2022.pdf?ver=jzp5f7XxkvDePugk9zBZYA%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
173,2022-05-14,Weekly Notice No. 19 Week Ending 14 May 2022__68136feb8f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/5. May/Weekly Notice No. 19 Week Ending 14 May 2022.pdf?ver=zX6gA-lvTu8spp0jaPnqPQ%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
174,2022-05-21,Weekly Notice No. 20 Week Ending 21 May 2022__26dbb8d11b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/5. May/Weekly Notice No. 20 Week Ending 21 May 2022.pdf?ver=K8elIrEdPFswN1Q_0nGd5Q%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
175,2022-05-28,Weekly Notice No. 21 Week Ending 28 May 2022__4397318060.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/5. May/Weekly Notice No. 21 Week Ending 28 May 2022.pdf?ver=hRMzD4_tmgvGflMo_SbmAQ%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
176,2022-06-04,Weekly Notice No. 22 Week Ending 4 June 2022__e0d2e48147.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/6. June/Weekly Notice No. 22 Week Ending 4 June 2022.pdf?ver=SonwWSCtr7aWrGS7gdYa5Q%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
177,2022-06-11,Weekly Notice No. 23 Week Ending 11 June 2022__4ae237aab3.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/6. June/Weekly Notice No. 23 Week Ending 11 June 2022.pdf?ver=Rck0xWbMSQBmQaZwdtZdrw%3d%3d,processed,0,0,0,0,,
178,2022-06-18,Weekly Notice No. 24 Week Ending 18 June 2022__a9c87b748f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/6. June/Weekly Notice No. 24 Week Ending 18 June 2022.pdf?ver=jDJISgWiJs67rW72tDETAg%3d%3d,processed,0,0,0,0,,
179,2022-06-25,Weekly Notice No. 25 Week Ending 25 June 2022__fee942440e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/6. June/Weekly Notice No. 25 Week Ending 25 June 2022.pdf?ver=7esWa9bYyqqy46naEijCPg%3d%3d,processed,0,0,0,0,,
180,2022-07-02,Weekly Notice No. 26 Week Ending 2 July 2022__b159191ef8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/6. June/Weekly Notice No. 26 Week Ending 2 July 2022.pdf?ver=6ULy5npuOCG94LGi6E-ksA%3d%3d,processed,0,0,0,0,,
181,2022-07-09,Weekly Notice No. 27 Week Ending 9 July 2022__2597dc7d92.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/7. July/Weekly Notice No. 27 Week Ending 9 July 2022.pdf?ver=KGZjNaos5dlERfatxYKgVA%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
182,2022-07-23,Weekly Notice No. 29 Week Ending 23 July 2022__e185878a2c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/7. July/Weekly Notice No. 29 Week Ending 23 July 2022.pdf?ver=y0gQ0KDno4Xy-cLNkHSTjA%3d%3d,processed,1,16,0,0,text_line:1,
183,2022-07-30,Weekly Notice No. 30 Week Ending 30 July 2022__001d6869ac.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/7. July/Weekly Notice No. 30 Week Ending 30 July 2022.pdf?ver=gTGWj31qEyOVdqek1uRgpw%3d%3d,processed,1,16,0,0,text_line:1,
184,2022-08-06,Weekly Notice No. 31 Week Ending 6 August2022__a9c55c11e1.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/8. August/Weekly Notice No. 31 Week Ending 6 August2022.pdf?ver=PGGgocKgc_x_NLrPNbO9GQ%3d%3d,processed,1,16,0,0,text_line:1,
185,2022-08-13,Weekly Notice No. 32 Week Ending 13 August2022__48ba0a46a1.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/8. August/Weekly Notice No. 32 Week Ending 13 August2022.pdf?ver=ZCKKYletffbuwUHRUFlg7Q%3d%3d,processed,1,16,0,0,text_line:1,
186,2022-08-20,Weekly Notice No. 33 Week Ending 20 August 2022__1e6616060b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/8. August/Weekly Notice No. 33 Week Ending 20 August 2022.pdf?ver=1Jwm0-tk8vfxkw9TwhHDNA%3d%3d,processed,1,16,0,0,text_line:1,
187,2022-08-27,Weekly Notice No. 34 Week Ending 27 August 2022__ee2d9cb585.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/8. August/Weekly Notice No. 34 Week Ending 27 August 2022.pdf?ver=2myvpHabaz1-AD825VYUaQ%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
188,2022-09-03,Weekly Notice No. 35 Week Ending 3 September 2022__53195b463d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/9.September/Weekly Notice No. 35 Week Ending 3 September 2022.pdf?ver=QRPenYzlv7_wNiVr-FJosQ%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
189,2022-09-10,Weekly Notice No. 36 Week Ending 10 September 2022__50d05551c6.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/9.September/Weekly Notice No. 36 Week Ending 10 September 2022.pdf?ver=Lj9FGazH69k2Nf_KxfvFrA%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
190,2022-09-17,Weekly Notice No. 37 Week Ending 17 September 2022__b76f5b85c6.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/9.September/Weekly Notice No. 37 Week Ending 17 September 2022.pdf?ver=fhN5CLrCxKDR1o_0HYj3Mw%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
191,2022-09-24,Weekly Notice No. 38 Week Ending 24 September 2022__ca436d74a7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/9.September/Weekly Notice No. 38 Week Ending 24 September 2022.pdf?ver=1gLlDvWA228k4JhCcjmMnQ%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
192,2022-10-01,Weekly Notice No. 39 Week Ending 01 October 2022__5dec02af46.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/10. October/Weekly Notice No. 39 Week Ending 01 October 2022.pdf?ver=iEv-T2HjbLZE2KjgZKUUoA%3d%3d,processed,2,16,0,0,table_lines:1;text_line:1,
